row,element,element_id,name,from_ppc_bus,to_ppc_bus,kv,capacity_mva,x_pu,is_bridge
4922,line,5312,東岡山変電所~西大寺変電所 (Saidaiji Hendensho)線,4312,4969,110.0,342.95,0.000126,0
4923,line,5313,山陽変電所~東岡山変電所線,4312,4743,110.0,171.47,0.000158,1
4924,line,5314,西大寺金山線;西大寺伊部線,4983,5082,110.0,685.89,7e-06,0
4925,line,5315,平井二丁目変電所~西大寺変電所 (Saidaiji Hendensho)線,4983,4409,110.0,685.89,5.6e-05,0
4926,line,5316,西大寺変電所 (Saidaiji Hendensho)~国府市場変電所線,4983,5116,110.0,171.47,0.000202,0
4927,line,5317,苅田火力新線,4965,4963,220.0,685.89,3e-06,0
4928,line,5318,苅田火力新線/苅田分岐線,4965,4327,220.0,1371.78,1e-06,0
4929,line,5319,苅田分岐線,4965,4328,220.0,685.89,3e-06,0
4930,line,5320,苅田分岐線,4965,4313,220.0,1371.78,3.3e-05,0
4931,line,5321,苅田火力新線,4963,5002,220.0,685.89,8.3e-05,0
4932,line,5322,西谷門司線,4960,4313,220.0,1371.78,1.9e-05,0
4933,line,5323,北九州変電所~西谷変電所線,4960,4939,220.0,1371.78,1.4e-05,0
4934,line,5324,九州電力送配電 220.0kV線,4960,4335,220.0,685.89,1.6e-05,0
4935,line,5325,西谷門司線,4313,4314,220.0,1371.78,1.4e-05,1
4936,line,5326,北九州豊前線,4316,4939,220.0,1371.78,0.000112,1
4937,line,5327,槻田系統開閉所~北九州変電所線,4939,5011,220.0,1371.78,2.3e-05,0
4938,line,5328,西谷変電所~北九州変電所線,4939,4335,220.0,1371.78,1.3e-05,0
4939,line,5329,九州電力送配電 220.0kV線,4939,4337,220.0,1371.78,1.6e-05,1
4940,line,5330,九州電力送配電 220.0kV線,4939,4338,220.0,1371.78,5.2e-05,0
4941,line,5331,北九州変電所~八幡変電所線,4939,5004,220.0,1371.78,1.9e-05,0
4942,line,5332,下関火力支線;長府支線;下関小月線,4956,5444,66.0,68.59,0.000213,0
4943,line,5333,下関火力支線;長府支線;下関小月線,4317,4318,110.0,685.89,7e-06,0
4944,line,5334,長府支線;下関小月線,4317,5443,110.0,342.95,7e-06,0
4945,line,5335,下関火力支線,4317,4329,110.0,342.95,1.4e-05,0
4946,line,5336,下関火力支線;長府支線;下関小月線,4318,4955,110.0,685.89,8e-06,0
4947,line,5337,中国送電線_278,4318,4731,110.0,171.47,1.3e-05,1
4948,line,5338,山口下関線,4955,4320,110.0,685.89,3.4e-05,0
4949,line,5339,下関変電所~大久保二丁目変電所線,4955,5024,110.0,171.47,0.000204,0
4950,line,5340,下関変電所~中国電力 西下関開閉所線,4955,5195,110.0,857.37,6e-05,0
4951,line,5341,山口下関線,5136,5260,110.0,685.89,0.000191,0
4952,line,5342,山口連絡線,5136,4484,110.0,685.89,2.2e-05,0
4953,line,5343,山口変電所~山口市変電所線,5136,4486,110.0,685.89,2.3e-05,0
4954,line,5344,山口変電所~新山口変電所線,5136,4482,110.0,171.47,0.001322,0
4955,line,5345,山口下関線,5260,4319,110.0,685.89,1.7e-05,0
4956,line,5346,山口下関線,4319,4320,110.0,685.89,4.1e-05,0
4957,line,5347,中国送電線_21,4319,4321,110.0,171.47,0.000407,1
4958,line,5348,下関連絡線,4320,4329,110.0,685.89,1.8e-05,0
4959,line,5349,下関連絡線,4320,4954,110.0,685.89,0.000157,0
4960,line,5350,中国送電線_22,4322,4323,66.0,68.59,0.000249,0
4961,line,5351,若松区変電所~安瀬変電所線,4322,5349,66.0,68.59,0.000166,0
4962,line,5352,中国送電線_184,4322,4664,66.0,68.59,2.7e-05,1
4963,line,5353,中国電力ネットワーク 66.0kV線,4324,4325,66.0,137.18,3.1e-05,1
4964,line,5354,namebind,4325,5204,66.0,137.18,0.000259,0
4965,line,5355,中国電力ネットワーク 66.0kV線,4325,4326,66.0,137.18,3.6e-05,1
4966,line,5356,苅田雨窪線,4325,4966,66.0,137.18,0.000107,0
4967,line,5357,苅田雨窪線,4327,4965,220.0,685.89,4e-06,0
4968,line,5358,苅田分岐線/苅田雨窪線,4327,4328,220.0,685.89,1e-06,0
4969,line,5359,苅田火力新線/苅田行橋線,4327,4550,220.0,1371.78,6e-06,1
4970,line,5360,苅田分岐線,4328,4537,220.0,2743.57,3e-06,1
4971,line,5361,下関火力支線;下関連絡線,5456,4329,110.0,1371.78,7e-06,1
4972,line,5362,中国送電線_23,4909,4330,187.0,485.84,8e-06,0
4973,line,5363,四国電力麻変電所~三野町吉津変電所線,4909,5323,187.0,485.84,7.1e-05,0
4974,line,5364,九州電力送配電 66.0kV線,4331,4332,66.0,137.18,7e-06,1
4975,line,5365,西谷変電所~九州電力 小倉変電所線,4331,4962,66.0,274.36,9.1e-05,0
4976,line,5366,九州電力送配電 66.0kV線,4331,4959,66.0,137.18,9.2e-05,1
4977,line,5367,苅田行橋線,4964,4333,66.0,137.18,1.3e-05,1
4978,line,5368,苅田行橋線,4964,4334,66.0,137.18,1.6e-05,0
4979,line,5369,富久町一丁目変電所~京町二丁目変電所線,4334,4966,66.0,137.18,3.9e-05,0
4980,line,5370,苅田行橋線,4334,5203,66.0,137.18,0.000208,0
4981,line,5371,苅田雨窪線,4966,5204,66.0,137.18,5.8e-05,0
4982,line,5372,苅田火力新線,4335,5002,220.0,1371.78,1e-05,0
4983,line,5373,東岡山変電所~西播変電所線,4967,4971,500.0,13856.41,1.2e-05,0
4984,line,5374,新岡山幹線 (Shin Okayama Kansen),4967,4974,500.0,27712.81,9e-06,0
4985,line,5375,菰池二丁目変電所~東岡山変電所線,4967,4345,500.0,27712.81,5e-06,0
4986,line,5376,西播変電所~久崎変電所線,4971,3005,500.0,13856.41,3e-06,0
4987,line,5377,光都一丁目変電所~西播変電所線,4971,4640,500.0,27712.81,0.0,0
4988,line,5378,久崎変電所~光都一丁目変電所線,3005,4336,500.0,6928.2,1.6e-05,0
4989,line,5379,久崎変電所~長尾変電所線,3005,4744,500.0,6928.2,3e-06,0
4990,line,5380,新岡山変電所~日野変電所線,4974,4978,500.0,27712.81,8e-06,0
4991,line,5381,新広島幹線 (Shin Hiroshima Kansen),4974,4344,500.0,10392.3,2e-06,0
4992,line,5382,新岡山変電所~高梁市変電所線,4974,5528,500.0,3464.1,7e-06,0
4993,line,5383,中国送電線_27,4339,4341,110.0,102.88,1.9e-05,0
4994,line,5384,松江四丁目変電所~福田町南畝変電所線,4339,5371,66.0,68.59,0.000119,0
4995,line,5385,菰池二丁目変電所~松江四丁目変電所線,4339,4340,66.0,137.18,5.7e-05,0
4996,line,5386,松江四丁目変電所~福田町南畝変電所線,5371,5279,66.0,68.59,6.7e-05,0
4997,line,5387,松江四丁目変電所~福田町南畝変電所線,5279,5101,66.0,68.59,1.7e-05,0
4998,line,5388,送電線,4340,4712,66.0,137.18,0.000139,0
4999,line,5389,送電線,4340,4713,66.0,137.18,3.1e-05,1
5000,line,5390,namebind,4340,4982,66.0,274.36,0.000108,0
5001,line,5391,日野変電所~開閉所線,4978,4992,500.0,27712.81,1.2e-05,0
5002,line,5392,北松江幹線,4978,5317,500.0,6928.2,2.3e-05,0
5003,line,5393,松江四丁目変電所~倉敷変電所線,4341,4342,110.0,342.95,1e-06,0
5004,line,5394,潮通一丁目変電所~松江四丁目変電所線,4341,5370,110.0,342.95,1.7e-05,0
5005,line,5395,松江四丁目変電所~倉敷変電所線,4342,4343,110.0,342.95,8.3e-05,0
5006,line,5396,松江四丁目変電所~迫間変電所線,4342,4715,110.0,171.47,0.000158,0
5007,line,5397,松江四丁目変電所~倉敷変電所線,4343,4994,110.0,342.95,6.8e-05,0
5008,line,5398,中国送電線_383,4343,4832,110.0,171.47,2.6e-05,1
5009,line,5399,岡山変電所~倉敷変電所線,4994,5513,110.0,857.37,2.9e-05,0
5010,line,5400,namebind,4994,5072,110.0,342.95,8.3e-05,0
5011,line,5401,東富井変電所~倉敷変電所線,4994,4842,110.0,342.95,4.2e-05,0
5012,line,5402,新岡山変電所~高梁市変電所線,4344,4767,500.0,3464.1,7e-06,1
5013,line,5403,菰池二丁目変電所~東岡山変電所線,4981,4345,500.0,27712.81,8e-06,0
5014,line,5404,菰池二丁目変電所~福江町三丁目変電所線,4981,5498,500.0,3464.1,2.1e-05,0
5015,line,5405,中国電力ネットワーク 500.0kV線,4345,4847,500.0,3464.1,0.0,1
5016,line,5406,潮通一丁目変電所~迫間変電所線,5278,5370,110.0,342.95,1.2e-05,0
5017,line,5407,潮通一丁目変電所~福田町南畝変電所線,5278,5101,110.0,171.47,6e-06,0
5018,line,5408,潮通一丁目変電所~迫間変電所線,5370,5369,110.0,171.47,0.000202,0
5019,line,5409,潮通一丁目変電所~迫間変電所線,5369,4976,110.0,102.88,0.000618,0
5020,line,5410,松江四丁目変電所~迫間変電所線,4976,4715,110.0,171.47,0.000196,0
5021,line,5411,光都一丁目変電所~開閉所線,4992,4351,500.0,6928.2,2.5e-05,1
5022,line,5412,東岡山変電所~谷口変電所線,4969,4450,110.0,342.95,0.00016,0
5023,line,5413,中国電力ネットワーク 220.0kV線,4968,4985,220.0,5487.14,2.2e-05,0
5024,line,5414,新岡山変電所~井原開閉所線,4975,4989,220.0,2743.57,3.5e-05,0
5025,line,5415,新岡山変電所~倉敷市変電所線,4975,4356,220.0,1371.78,9.2e-05,0
5026,line,5416,新岡山変電所~井原開閉所線,4975,4745,220.0,2743.57,3e-06,0
5027,line,5417,岡山変電所~井原開閉所線,4989,4356,220.0,1371.78,3.8e-05,0
5028,line,5418,笠岡変電所~井原開閉所線,4989,5088,220.0,685.89,9.9e-05,0
5029,line,5419,井原開閉所~府中町変電所線,4989,4357,220.0,2743.57,3.6e-05,0
5030,line,5420,新岡山変電所~井原開閉所線,4989,4745,220.0,2743.57,3e-05,0
5031,line,5421,岡山変電所~新上道変電所線,4985,4987,220.0,2743.57,3.1e-05,0
5032,line,5422,中国電力ネットワーク 220.0kV線,4985,4356,220.0,1371.78,9e-05,0
5033,line,5423,西播変電所~古池本町変電所線,4972,4346,275.0,3810.51,1e-06,1
5034,line,5424,西播変電所~古池本町変電所線,4972,4347,275.0,3810.51,2.7e-05,1
5035,line,5425,赤穂市変電所~西播変電所線,4972,4350,275.0,952.63,3.2e-05,0
5036,line,5426,namebind,4972,5377,275.0,1905.26,3.5e-05,0
5037,line,5427,赤穂市変電所~西播変電所線,5277,5330,275.0,952.63,6e-06,0
5038,line,5428,namebind,5277,4706,275.0,952.63,2.1e-05,0
5039,line,5429,赤穂市変電所~西播変電所線,5330,4348,275.0,952.63,6e-06,0
5040,line,5430,赤穂市変電所~西播変電所線,4348,4349,275.0,952.63,7e-06,0
5041,line,5431,中国送電線_245,4348,4706,275.0,952.63,7e-06,0
5042,line,5432,赤穂市変電所~西播変電所線,4349,4350,275.0,952.63,8e-06,0
5043,line,5433,緑ケ丘四丁目変電所~片浜町変電所線,4349,4593,275.0,1905.26,2e-06,0
5044,line,5434,中国送電線_317,4350,4780,275.0,952.63,1.3e-05,1
5045,line,5435,岡山変電所~倉敷変電所線,4352,4353,110.0,342.95,3.6e-05,0
5046,line,5436,中国電力ネットワーク 110.0kV線,4352,4995,110.0,171.47,0.000166,1
5047,line,5437,岡山変電所~倉敷変電所線,4353,4354,110.0,342.95,0.000261,0
5048,line,5438,総社変電所~玉川町玉変電所線,4353,4432,110.0,171.47,0.000313,1
5049,line,5439,岡山変電所~倉敷変電所線,4354,4355,110.0,342.95,1.6e-05,0
5050,line,5440,中国電力ネットワーク 110.0kV線,4354,4997,110.0,171.47,3.8e-05,0
5051,line,5441,岡山変電所~倉敷変電所線,4355,5513,110.0,342.95,1.5e-05,0
5052,line,5442,船穂町船穂変電所~笠岡変電所線,4355,4431,110.0,171.47,0.000167,0
5053,line,5443,中国送電線_385,4355,4414,110.0,171.47,2.8e-05,0
5054,line,5444,倉敷市変電所~倉敷変電所線,5513,4414,110.0,342.95,1.9e-05,0
5055,line,5445,新岡山変電所~倉敷市変電所線,4356,4996,220.0,1371.78,4.8e-05,0
5056,line,5447,井原開閉所~府中町変電所線,4357,4358,220.0,2743.57,1e-06,0
5057,line,5448,加茂町大字下加茂変電所~府中町変電所線,4357,5198,220.0,685.89,5.1e-05,0
5058,line,5449,府中町変電所~尾道市変電所線,4358,5234,220.0,1371.78,4e-05,0
5059,line,5450,中国電力ネットワーク 220.0kV線,4358,4531,220.0,1371.78,1.1e-05,0
5060,line,5451,namebind,5504,5510,220.0,4115.35,1.2e-05,0
5061,line,5452,古開作変電所~東山口変電所 (Higashi Yamaguchi Hendensho)線,5504,4359,220.0,4115.35,3.3e-05,0
5062,line,5453,古開作変電所~東山口変電所 (Higashi Yamaguchi Hendensho)線,4359,4991,220.0,4115.35,1e-05,0
5063,line,5454,新西広島変電所~新徳山変電所線,4359,4998,220.0,685.89,3.6e-05,0
5064,line,5455,新徳山変電所~東山口変電所 (Higashi Yamaguchi Hendensho)線,4991,4998,220.0,1371.78,3.1e-05,0
5065,line,5456,新徳山変電所~山口市変電所線,4998,4361,220.0,2743.57,4.1e-05,0
5066,line,5457,新徳山変電所~下松発電所線,4998,5165,220.0,4115.35,1.2e-05,0
5067,line,5458,若山二丁目変電所~新徳山変電所線,4998,5251,220.0,2743.57,2.1e-05,0
5068,line,5459,新山口変電所~山口変電所線,4953,4360,220.0,1371.78,7.8e-05,0
5069,line,5460,山口変電所~小野田変電所線,4360,5253,220.0,2743.57,1.4e-05,0
5070,line,5461,中国電力ネットワーク 220.0kV線,4360,5135,220.0,2743.57,3e-06,0
5071,line,5462,新徳山変電所~山口市変電所線,4361,4362,220.0,2743.57,1.6e-05,0
5072,line,5463,大字中山変電所~宮野変電所線,4361,5239,220.0,685.89,6e-06,0
5073,line,5464,大字中山変電所~宮野変電所線,4361,4597,220.0,685.89,7.4e-05,1
5074,line,5465,中国電力ネットワーク 220.0kV線,4362,5161,220.0,1371.78,9e-06,0
5075,line,5466,山口市変電所~山口変電所線,4362,5135,220.0,2743.57,3.9e-05,0
5076,line,5467,徳山変電所~下小鯖変電所線,5152,5239,110.0,171.47,0.000853,0
5077,line,5468,中国電力ネットワーク 110.0kV線,5152,4493,110.0,1371.78,8e-06,0
5078,line,5469,徳山変電所~川崎変電所線,5152,4495,110.0,171.47,0.000123,0
5079,line,5470,徳山変電所~久米中央三丁目変電所線,5152,4496,110.0,1028.84,2.1e-05,0
5080,line,5471,新徳山変電所~徳山変電所線,5152,4999,110.0,685.89,5.9e-05,0
5081,line,5472,徳山変電所~下小鯖変電所線,5239,5169,110.0,342.95,0.000123,0
5082,line,5473,徳山変電所~下小鯖変電所線,5169,4363,110.0,171.47,8.5e-05,0
5083,line,5474,下小鯖変電所~山口市変電所線,4363,5162,110.0,685.89,2e-05,0
5084,line,5475,下小鯖変電所~小郡変電所線,4363,4509,110.0,171.47,0.000174,0
5085,line,5476,西播変電所~緑ケ丘四丁目変電所線,4971,4364,500.0,3464.1,6e-06,0
5086,line,5477,中国送電線_162,4971,4641,500.0,3464.1,1e-06,1
5087,line,5478,緑ケ丘四丁目変電所~片浜町変電所線,4364,5535,275.0,1905.26,3e-06,0
5088,line,5479,namebind,4364,5377,275.0,2857.88,4e-06,0
5089,line,5480,中国送電線_28,3013,5377,275.0,533.47,8.6e-05,0
5090,line,5481,古池本町変電所~緑ケ丘四丁目変電所線,5377,4594,275.0,1905.26,7e-06,1
5091,line,5482,leadin,5204,4539,66.0,137.18,2.2e-05,1
5092,line,5483,西谷雨窪線,5204,4366,66.0,137.18,0.000218,0
5093,line,5484,大字雨窪変電所~朽網東五丁目変電所線,5204,5014,66.0,137.18,6e-05,0
5094,line,5485,九州電力送配電 66.0kV線,4366,4374,66.0,137.18,6e-06,0
5095,line,5486,西谷雨窪線,4366,4373,66.0,137.18,0.000162,0
5096,line,5487,小倉北区変電所~大門変電所線,5000,5432,66.0,68.59,2.8e-05,1
5097,line,5488,小倉南区変電所~西谷変電所線,4367,4961,110.0,342.95,0.000267,1
5098,line,5489,中国電力ネットワーク 66.0kV線,4368,4369,66.0,68.59,0.000987,0
5099,line,5490,中国送電線_29,4368,5003,66.0,68.59,0.00027,0
5100,line,5491,中国電力ネットワーク 66.0kV線,4368,5001,66.0,137.18,2.7e-05,1
5101,line,5492,西谷変電所~小倉南区変電所線,5003,4962,66.0,68.59,0.000417,0
5102,line,5493,九州電力 徳力変電所~西谷変電所線,4962,5013,66.0,137.18,7.2e-05,0
5103,line,5494,西谷変電所~槻田系統開閉所線,4962,5012,66.0,137.18,0.00017,0
5104,line,5495,西谷変電所~八幡変電所線,4962,4370,66.0,205.77,0.000132,0
5105,line,5496,西谷変電所~春の町二丁目変電所線,4370,5005,66.0,137.18,7.7e-05,0
5106,line,5497,春の町二丁目変電所~八幡変電所線,4370,5015,66.0,137.18,7.5e-05,1
5107,line,5498,九州電力 松ヶ江変電所~九州電力 曽根変電所線,4371,5022,66.0,274.36,0.000105,0
5108,line,5499,九州電力 門司変電所~九州電力 松ヶ江変電所線,4371,4942,66.0,274.36,6.5e-05,0
5109,line,5500,中国電力ネットワーク 66.0kV線,4371,5009,66.0,137.18,8.1e-05,1
5110,line,5501,門司分岐線,5022,4374,66.0,137.18,0.000135,0
5111,line,5502,中国送電線_76,4942,5025,66.0,137.18,0.000317,0
5112,line,5503,九州電力 門司変電所~JR西日本 新門司変電所線,4942,4372,66.0,274.36,3.6e-05,0
5113,line,5504,九州電力 今津変電所~九州電力 門司変電所線,4942,5010,66.0,137.18,6.7e-05,0
5114,line,5505,西谷雨窪線,5013,4373,66.0,137.18,8.2e-05,0
5115,line,5506,九州電力 到津変電所~槻田系統開閉所線,5012,5016,66.0,137.18,1.9e-05,0
5116,line,5507,到津変電所~九州電力 到津変電所線,5018,5016,66.0,137.18,2e-05,0
5117,line,5508,九州電力送配電 220.0kV線,5018,4378,66.0,68.59,1.6e-05,0
5118,line,5509,日明系統開閉所~到津変電所線,5018,5021,66.0,68.59,0.000161,0
5119,line,5510,到津変電所~井堀三丁目変電所線,5018,5019,66.0,274.36,2.3e-05,0
5120,line,5511,中国送電線_151,4373,4630,66.0,68.59,0.000123,1
5121,line,5512,朽網東五丁目変電所~九州電力 曽根変電所線,5014,4374,66.0,137.18,0.000182,0
5122,line,5513,中国電力ネットワーク 110.0kV線,5081,4412,110.0,171.47,1.1e-05,1
5123,line,5514,北区変電所~岡山変電所線,5081,5071,110.0,342.95,9e-05,0
5124,line,5515,北区変電所~倉敷市変電所線,5081,4375,110.0,171.47,0.000298,0
5125,line,5516,北区変電所~北長瀬本町変電所線,5081,5345,110.0,342.95,2.3e-05,1
5126,line,5517,北区変電所~津倉町二丁目変電所線,5081,5119,110.0,171.47,7.1e-05,1
5127,line,5518,中国電力ネットワーク 110.0kV線,5081,4406,110.0,685.89,1.4e-05,0
5128,line,5519,津倉町二丁目変電所~建部変電所線,5081,4581,110.0,171.47,0.000126,0
5129,line,5520,北区変電所~倉敷市変電所線,4375,4376,110.0,171.47,5.8e-05,0
5130,line,5521,吉備変電所~中国電力線,4375,4741,110.0,171.47,3.5e-05,0
5131,line,5522,北区変電所~倉敷市変電所線,4376,4377,110.0,171.47,0.000132,0
5132,line,5523,namebind,4376,5448,110.0,342.95,8.6e-05,0
5133,line,5524,北区変電所~倉敷市変電所線,4377,4997,110.0,171.47,0.000161,0
5134,line,5525,中国送電線_408,4377,5247,110.0,171.47,4.1e-05,1
5135,line,5526,倉敷市変電所~倉敷変電所線,4997,4414,110.0,342.95,2.6e-05,0
5136,line,5527,leadin,5345,4882,110.0,171.47,4e-06,1
5137,line,5528,日明系統開閉所~大門変電所線,5021,5432,66.0,137.18,1.9e-05,0
5138,line,5529,日明系統開閉所~到津変電所線,5020,5017,220.0,2743.57,3e-06,0
5139,line,5530,九州電力送配電 220.0kV線,5017,4379,220.0,4115.35,0.0,0
5140,line,5531,中国送電線_77,5025,4380,66.0,137.18,1.3e-05,0
5141,line,5532,備前変電所~浦伊部変電所線,5100,4381,66.0,137.18,4e-05,0
5142,line,5533,新香登補助き電区分所~備前変電所線,5100,4444,66.0,137.18,0.000216,0
5143,line,5534,備前変電所~浦伊部変電所線,4381,5030,66.0,137.18,6.4e-05,0
5144,line,5535,備前変電所~新伊里補助き電区分所線,4381,4459,66.0,68.59,0.000304,0
5145,line,5536,西大寺伊部線,5030,4430,66.0,137.18,0.000155,0
5146,line,5537,伊里変電所~浦伊部変電所線,5030,4459,66.0,68.59,0.000444,0
5147,line,5538,阿波変電所~国府変電所線,5034,2748,187.0,1943.36,2.7e-05,0
5148,line,5539,四国電力送配電 187.0kV線,2748,5036,187.0,971.68,3e-06,0
